accession	ambiguous_bases	checkm2_completeness	checkm2_contamination	checkm2_model	checkm_completeness	checkm_contamination	checkm_marker_count	checkm_marker_lineage	checkm_marker_set_count	checkm_strain_heterogeneity	coding_bases	coding_density	contig_count	gc_count	gc_percentage	genome_size	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	gtdb_type_designation_ncbi_taxa	gtdb_type_designation_ncbi_taxa_sources	gtdb_type_species_of_genus	l50_contigs	l50_scaffolds	longest_contig	longest_scaffold	lsu_23s_contig_len	lsu_23s_count	lsu_23s_length	lsu_23s_query_id	lsu_5s_contig_len	lsu_5s_count	lsu_5s_length	lsu_5s_query_id	lsu_silva_23s_blast_align_len	lsu_silva_23s_blast_bitscore	lsu_silva_23s_blast_evalue	lsu_silva_23s_blast_perc_identity	lsu_silva_23s_blast_subject_id	lsu_silva_23s_taxonomy	mean_contig_length	mean_scaffold_length	mimag_high_quality	mimag_low_quality	mimag_medium_quality	n50_contigs	n50_scaffolds	ncbi_assembly_level	ncbi_assembly_name	ncbi_assembly_type	ncbi_bioproject	ncbi_biosample	ncbi_contig_count	ncbi_contig_n50	ncbi_country	ncbi_date	ncbi_genbank_assembly_accession	ncbi_genome_category	ncbi_genome_representation	ncbi_isolate	ncbi_isolation_source	ncbi_lat_lon	ncbi_molecule_count	ncbi_ncrna_count	ncbi_organism_name	ncbi_protein_count	ncbi_refseq_category	ncbi_rrna_count	ncbi_scaffold_count	ncbi_scaffold_l50	ncbi_scaffold_n50	ncbi_scaffold_n75	ncbi_scaffold_n90	ncbi_seq_rel_date	ncbi_spanned_gaps	ncbi_species_taxid	ncbi_ssu_count	ncbi_strain_identifiers	ncbi_submitter	ncbi_taxid	ncbi_taxonomy	ncbi_taxonomy_unfiltered	ncbi_total_gap_length	ncbi_total_length	ncbi_translation_table	ncbi_trna_count	ncbi_type_material_designation	ncbi_ungapped_length	ncbi_unspanned_gaps	ncbi_wgs_master	protein_count	scaffold_count	ssu_contig_len	ssu_count	ssu_gg_blast_align_len	ssu_gg_blast_bitscore	ssu_gg_blast_evalue	ssu_gg_blast_perc_identity	ssu_gg_blast_subject_id	ssu_gg_taxonomy	ssu_length	ssu_query_id	ssu_silva_blast_align_len	ssu_silva_blast_bitscore	ssu_silva_blast_evalue	ssu_silva_blast_perc_identity	ssu_silva_blast_subject_id	ssu_silva_taxonomy	total_gap_length	trna_aa_count	trna_count	trna_selenocysteine_count	phylum	class	species
GB_GCA_014361425.1	9	96.77	0.45	General	99.07	0	149	k__Archaea (UID2)	107	0	1269172	90.45214240611428	56	775010	55.237163939649015	1403142	GB_GCA_001717015.1	f	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanosuratincola;s__Methanosuratincola petrocarbonis	not type material	none	f	7	6	160133	219547	16053	1	3053	JACIVO010000024.1	60618	1	110	JACIVO010000009.1	2434	4495	0	100	MAGV01000068.799.3242	Archaea;Thermoproteota;Methanomethylicia;Methanomethyliales;Methanomethyliaceae;Candidatus Methanomethylicus;archaeon V4	25054	27512	f	f	t	60397	60618	Scaffold	ASM1436142v1	na	PRJNA635524	SAMN15637551	56	60397	China: Dongying	2020-09-01	GCA_014361425.1	derived from metagenome	full	MAG-1	Shengli oilfield at Shandong province	38.15 N 118.5 E	0	0	Candidatus Methanosuratincola sp.	none	na	3	51	6	60618	30733	10357	2020/09/01	5	2495426	1	MAG-1	East China University of Science and Technology	2495426	d__Archaea;p__Candidatus Methanomethylicota;c__Candidatus Methanomethylicia;o__Candidatus Methanomethylicales;f__Candidatus Methanomethylicaceae;g__Candidatus Methanosuratincola;s__	d__Archaea;x__TACK group;p__Candidatus Methanomethylicota;c__Candidatus Methanomethylicia;o__Candidatus Methanomethylicales;f__Candidatus Methanomethylicaceae;g__Candidatus Methanosuratincola;x__unclassified Candidatus Methanosuratincola;s__Candidatus Methanosuratincola sp.	74	1403142	11	42	na	1403068	0	JACIVO000000000.1	1538	51	16053	1	none	none	none	none	none	none	1497	JACIVO010000024.1	1462	2470	0	97.196	KP784727.1.1469	Archaea;Thermoproteota;Methanomethylicia;Methanomethyliales;Methanomethyliaceae;Candidatus Methanomethylicus;uncultured archaeon	74	17	42	0	Thermoproteota	Methanomethylicia	Methanosuratincola petrocarbonis
GB_GCA_027357025.1	8	91.61	2.24	General	98.67	1.6	188	p__Euryarchaeota (UID3)	125	0	1370524	89.85675621807043	53	1025268	67.22345924766124	1525232	GB_GCA_021826685.1	f	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA184;f__UBA184;g__UBA184;s__UBA184 sp021826685	not type material	none	f	2	2	566340	566340	317810	2	2914	DAHVWJ010000002.1	145568	2	117	DAHVWJ010000003.1	1202	1072	0	83.111	CAJE01000012.746457.749365	Archaea;Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus;Methanomassiliicoccus luminyensis B10	28776	32451	t	f	f	317810	317810	Scaffold	ASM2735702v1	na	PRJNA834572	SAMN28404277	53	317810	China: Jiangxi; Yinshan	2022-12-27	GCA_027357025.1	derived from metagenome	full	clean82	sediment	28.97701 N 117.60166 E	0	none	Thermoplasmata archaeon	none	na	none	47	2	317810	133755	41626	2022/12/27	6	1906666	none	clean82	an eLibrary of Microbial Systematics and Genomics	1906666	d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__	d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;x__unclassified Thermoplasmata;s__Thermoplasmata archaeon	60	1525232	none	none	na	1525172	0	DAHVWJ000000000.1	1556	47	133755	1	none	none	none	none	none	none	1467	DAHVWJ010000004.1	1431	2486	0	98.043	HM745410.1.1431	Archaea;Thermoplasmatota;Thermoplasmata;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	60	19	48	0	Thermoplasmatota	Thermoplasmata	UBA184 sp021826685
RS_GCF_003730195.1	0	99.98	4.61	Specific	99.45	2.8	395	f__Halobacteriaceae (UID85)	250	0	4404281	86.81990729944432	28	3389357	66.81309856131404	5072893	RS_GCF_003730195.1	t	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halosimplex;s__Halosimplex salinum	type strain of species	LPSN	f	4	4	1103670	1103670	581268	2	2908	NZ_QWGG01000004.1	643747	2	114	NZ_QWGG01000002.1	2921	3548	0	88.805	CP019067.3320205.3323114	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halomicrobiaceae;Halorientalis;Halorientalis sp. IM1011	181174	181174	t	f	f	581268	581268	Contig	ASM373019v1	na	PRJNA224116	SAMN09925649	28	581268	China: Yunnan Province	2018-11-15	GCA_003730195.1	none	full	na	Yunnan	none	0	0	Halosimplex salinum	none	representative genome	6	none	none	none	none	none	2018/11/15	0	1710538	2	YPL4	Jiangsu Universiry	1710538	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halosimplex;s__Halosimplex salinum	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halosimplex;s__Halosimplex salinum	0	5072893	11	47	assembly from type material	5072893	0	QWGG00000000.1	4892	28	581268	2	none	none	none	none	none	none	1474	NZ_QWGG01000004.1	1475	2527	0	97.627	KX585241.1.1473	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halomicrobiaceae;Halosimplex;Halosimplex sp.	0	19	47	0	Halobacteriota	Halobacteria	Halosimplex salinum
RS_GCF_003173335.1	8	99.89	1.44	Specific	99.02	1.31	234	p__Euryarchaeota (UID54)	153	0	3311977	88.53796920504007	89	1582399	42.30183167260757	3740742	RS_GCF_003173335.1	t	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum stamsii	type strain of species	LPSN	f	11	11	285182	285182	4604	1	2795	NZ_QGMZ01000048.1	59522	3	523	NZ_QGMZ01000024.1	2490	4314	0	97.952	M81323.1.2910	Archaea;Halobacteriota;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;Methanospirillum hungatei	42030	42030	t	f	f	113561	113561	Contig	ASM317333v1	na	PRJNA224116	SAMN09236931	89	113561	Netherlands: Wageningen	2018-05-28	GCA_003173335.1	none	full	na	soil	51.59 N 5.40 E	0	0	Methanospirillum stamsii	3578	representative genome	7	none	none	none	none	none	2018/05/28	0	1277351	1	Pt1	Aalborg University	1277351	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum stamsii	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum stamsii	0	3740742	11	49	assembly from type material	3740742	0	QGMZ00000000.1	3579	89	4604	1	1431	2627	0	99.79	674690	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__	1466	NZ_QGMZ01000048.1	1408	2579	0	99.716	HF569045.1.1408	Archaea;Halobacteriota;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;Methanospirillum stamsii	0	19	49	0	Halobacteriota	Methanomicrobia	Methanospirillum stamsii
GB_GCA_025923715.1	0	97.36	0.3	Specific	97.09	1.94	145	k__Archaea (UID2)	103	50	1637947	81.05574816678428	103	723992	35.827602008347334	2020766	GB_GCA_025923455.1	f	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TA-21;s__TA-21 sp025923455	not type material	none	f	20	20	100654	100654	20042	1	1964	JAICFI010000073.1	100654	1	112	JAICFI010000052.1	1965	3567	0	99.44	AJ627422.40357.43320	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Incertae Sedis;uncultured crenarchaeote	19619	19619	t	f	f	29175	29175	Contig	ASM2592371v1	na	PRJNA744024	SAMN20132815	103	29175	China: Quzhou	2022-10-31	GCA_025923715.1	derived from metagenome	full	bin_CS1.10	fetilized topsoil	36.78 N 114.94 E	0	none	Nitrososphaeraceae archaeon	none	na	none	none	none	none	none	none	2022/10/31	0	2169593	none	bin_CS1.10	CAU	2169593	d__Archaea;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;x__unclassified Nitrososphaeraceae;s__Nitrososphaeraceae archaeon	0	2020766	none	none	na	2020766	0	JAICFI000000000.1	2474	103	20042	1	none	none	none	none	none	none	1467	JAICFI010000073.1	1429	2551	0	98.88	FJ784255.1.1436	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Incertae Sedis;uncultured archaeon	0	19	43	0	Thermoproteota	Nitrososphaeria	TA-21 sp025923455
GB_GCA_038825315.1	0	91.91	0.03	Specific	90.85	1.96	228	p__Euryarchaeota (UID49)	153	0	1290148	94.3196132315968	95	611741	44.72356518770283	1367847	GB_GCA_038882935.1	f	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WYZ-LMO2;s__WYZ-LMO2 sp038882935	not type material	none	f	23	22	65603	65603	none	0	none	none	37793	1	115	JAWBPE010000006.1	none	none	none	none	none	none	14398	14708	f	f	t	17587	19030	Scaffold	ASM3882531v1	na	PRJNA544494	SAMN36039082	95	17587	none	2024-04-30	GCA_038825315.1	derived from metagenome	full	HHBFW-2_201803_bins_77	none	none	0	0	Archaeoglobaceae archaeon	none	na	2	93	22	19030	11729	7830	2024/04/30	2	2511821	1	HHBFW-2_201803_bins_77	The University of Texas at Austin	2511821	d__Archaea;p__Euryarchaeota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__;s__	d__Archaea;p__Euryarchaeota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;x__unclassified Archaeoglobaceae;s__Archaeoglobaceae archaeon	20	1367847	11	32	na	1367827	0	JAWBPE000000000.1	1608	93	19030	1	none	none	none	none	none	none	769	JAWBPE010000022.1	769	1363	0	98.7	KP784730.1.1455	Archaea;Halobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Incertae Sedis;uncultured archaeon	20	15	32	0	Halobacteriota	Archaeoglobi	WYZ-LMO2 sp038882935
GB_GCA_038201105.1	0	97.69	2.24	Specific	98.06	1.94	145	k__Archaea (UID2)	103	0	2736210	73.22789254738574	192	1417478	37.935292493004276	3736568	GB_GCA_038201105.1	t	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TA-21;s__TA-21 sp038201105	not type material	none	f	40	40	74427	74427	20660	1	402	JBBRRH010000067.1	51176	1	111	JBBRRH010000011.1	401	612	1.12e-173	94.264	CP012850.2223653.2226607	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;Candidatus Nitrocosmicus oleophilus	19461	19461	f	f	t	34632	34632	Contig	ASM3820110v1	na	PRJNA855145	SAMN40033984	192	34632	none	2024-04-16	GCA_038201105.1	derived from metagenome	full	La5-A1	none	none	0	none	Nitrososphaera sp.	none	na	none	none	none	none	none	none	2024/04/16	0	1971748	none	La5-A1	East China Normal University	1971748	d__Archaea;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera;x__unclassified Nitrososphaera;s__Nitrososphaera sp.	0	3736568	none	none	na	3736568	0	JBBRRH000000000.1	4851	192	51176	1	none	none	none	none	none	none	324	JBBRRH010000011.1	323	590	4.68e-167	99.381	JQ978484.1.911	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Incertae Sedis;uncultured archaeon	0	17	47	0	Thermoproteota	Nitrososphaeria	TA-21 sp038201105
GB_GCA_035405105.1	0	94.97	0.68	Specific	99.02	0.65	234	p__Euryarchaeota (UID54)	153	0	1753913	87.03436291060522	110	1110855	55.22256954179666	2015196	GB_GCA_040776445.1	f	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp018432765	not type material	none	f	20	16	80823	80823	51289	1	2903	DAONIJ010000018.1	51289	1	117	DAONIJ010000018.1	2907	4322	0	93.602	MVRF01000063.641.3541	Archaea;Halobacteriota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanolinea;Methanoregulaceae archaeon PtaU1.Bin059	18287	27232	t	f	f	31648	52409	Scaffold	ASM3540510v1	na	PRJNA925477	SAMN32865739	110	31648	none	2024-01-09	GCA_035405105.1	derived from metagenome	full	AMR_MDS_3768	none	none	0	0	Methanoregulaceae archaeon	none	na	3	74	16	52409	30555	13445	2024/01/09	36	2485498	1	AMR_MDS_3768	CLUE-TERRA	2485498	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__;s__	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;x__unclassified Methanoregulaceae;s__Methanoregulaceae archaeon	3600	2015196	11	44	na	2011596	0	DAONIJ000000000.1	2053	74	51289	1	none	none	none	none	none	none	1467	DAONIJ010000018.1	1466	2473	0	97.135	LNQE01001524.4711.6184	Archaea;Halobacteriota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanolinea;hydrocarbon metagenome	3600	19	44	0	Halobacteriota	Methanomicrobia	SD8 sp018432765
GB_GCA_041478565.1	0	95.24	2.31	Specific	96.41	1.99	228	p__Euryarchaeota (UID49)	153	83.33	2465623	80.44748824181005	356	1490745	48.63950849705617	3064885	GB_GCA_041494285.1	f	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Fen-7;s__Fen-7 sp041494285	not type material	none	f	88	88	38364	38364	none	0	none	none	none	0	none	none	none	none	none	none	none	none	8609	8609	f	f	t	10259	10259	Contig	ASM4147856v1	na	PRJNA1142551	SAMN42945888	356	10259	none	2024-08-26	GCA_041478565.1	derived from metagenome	full	OBJ_0618_130150_95	none	none	0	none	Methanotrichaceae archaeon	none	na	none	none	none	none	none	none	2024/08/26	0	2595067	none	OBJ_0618_130150_95	Watershed Function Science Focus Area	2595067	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__;s__	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;x__unclassified Methanotrichaceae;s__Methanotrichaceae archaeon	0	3064885	none	none	na	3064885	0	JBGOWJ000000000.1	3462	356	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	40	0	Halobacteriota	Methanosarcinia	Fen-7 sp041494285
RS_GCF_024707485.1	0	99.41	0.1	Specific	100	0	299	p__Euryarchaeota (UID4)	202	0	1901959	91.84374251520138	1	1107659	53.48777128773305	2070864	RS_GCF_024707485.1	t	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus thermotolerans	type strain of species	LPSN	f	1	1	2070864	2070864	2070864	1	3013	NZ_CP102602.1	2070864	2	103	NZ_CP102602.1	3013	5553	0	99.934	FOIW01000003.74556.77570	Archaea;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus thioreducens	2070864	2070864	t	f	f	2070864	2070864	Complete Genome	ASM2470748v1	na	PRJNA224116	SAMN30184678	none	none	Indian Ocean: southwest Indian Ocean	2022-08-18	GCA_024707485.1	none	full	na	chimney	none	1	0	Thermococcus thermotolerans	none	representative genome	4	1	1	2070864	2070864	2070864	2022/08/18	0	2969672	1	813A4	(LMO)Laboratory of Microbial Oceanography, Shanghai Jiao Tong University	2969672	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus thermotolerans	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus thermotolerans	0	2070864	11	46	assembly from type material	2070864	0	na	2280	1	2070864	1	none	none	none	none	none	none	1486	NZ_CP102602.1	1486	2723	0	99.731	CP015101.1415596.1417105	Archaea;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus barossii	0	19	46	0	Methanobacteriota_B	Thermococci	Thermococcus thermotolerans
RS_GCF_020177375.1	0	99.82	4.52	Specific	97.8	1.73	395	f__Halobacteriaceae (UID85)	250	16.67	3847424	84.86712600596276	76	2910261	64.19502685361405	4533468	RS_GCF_020177375.1	t	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Saliphagus;s__Saliphagus infecundisoli	type strain of species	LPSN	t	8	8	846773	846773	493671	1	2906	NZ_JAIWHV010000002.1	493671	1	106	NZ_JAIWHV010000002.1	2913	4180	0	92.619	JNCS01000019.2088.5004	Archaea;Halobacteriota;Halobacteria;Halobacterales;Haloferacaceae;Natrinema;Natrinema altunense	59650	59650	t	f	f	151409	151409	Contig	ASM2017737v1	na	PRJNA224116	SAMN21542746	76	151409	China: Loulan	2021-09-29	GCA_020177375.1	none	full	na	soil	40.14 N 90.16 E	0	0	Saliphagus infecundisoli	none	representative genome	3	none	none	none	none	none	2021/09/29	0	1849069	1	YIM 93745	Nanyang Institute of Technology	1849069	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Saliphagus;s__Saliphagus infecundisoli	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Saliphagus;s__Saliphagus infecundisoli	0	4533468	11	61	assembly from type material	4533468	0	JAIWHV000000000.1	4627	76	493671	1	none	none	none	none	none	none	1474	NZ_JAIWHV010000002.1	1474	2712	0	99.864	JF449414.1.1481	Archaea;Halobacteriota;Halobacteria;Halobacterales;Haloferacaceae;Incertae Sedis;Halobacteriales archaeon YIM 93588	0	19	61	0	Halobacteriota	Halobacteria	Saliphagus infecundisoli
GB_GCA_038852215.1	0	90.93	1.72	General	93.46	2.34	149	k__Archaea (UID2)	107	0	1369925	87.35908590610362	64	715305	45.62202546855846	1568154	GB_GCA_018396915.1	f	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__RBG-13-38-9;g__DTMT01;s__DTMT01 sp018396915	not type material	none	f	12	6	114681	262465	114681	1	827	JAWCKH010000004.1	77397	1	118	JAWCKH010000008.1	837	621	3.97e-176	80.526	KP308663.317302.320369	Archaea;Thermoproteota;Bathyarchaeia;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	24498	41267	f	f	t	49919	98829	Scaffold	ASM3885221v1	na	PRJNA544494	SAMN36039631	64	49919	none	2024-04-30	GCA_038852215.1	derived from metagenome	full	JZ-2_201705_bins_131	none	none	0	0	Candidatus Bathyarchaeia archaeon	none	na	3	38	6	98829	37281	14851	2024/04/30	26	3045160	1	JZ-2_201705_bins_131	The University of Texas at Austin	3045160	d__Archaea;p__Candidatus Bathyarchaeota;c__Candidatus Bathyarchaeia;o__;f__;g__;s__	d__Archaea;x__TACK group;p__Candidatus Bathyarchaeota;c__Candidatus Bathyarchaeia;x__unclassified Candidatus Bathyarchaeia;s__Candidatus Bathyarchaeia archaeon	260	1568154	11	42	na	1567894	0	JAWCKH000000000.1	1783	38	33886	1	none	none	none	none	none	none	1734	JAWCKH010000013.1	735	992	0	91.293	KC831395.1.1146	Archaea;Thermoproteota;Bathyarchaeia;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	260	18	38	0	Thermoproteota	Bathyarchaeia	DTMT01 sp018396915
GB_GCA_029258885.1	0	99.89	0.6	Specific	99.26	1.1	174	k__Archaea (UID146)	136	0	1872289	89.20487463694646	26	845057	40.26258966755349	2098864	GB_GCA_029258885.1	t	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B9-G17;g__B9-G17;s__B9-G17 sp003649225	not type material	none	f	2	2	646815	646815	279465	1	3124	JAPDJW010000001.1	473674	1	111	JAPDJW010000004.1	2314	2723	0	88.116	X14835.2666.5723	Archaea;Thermoproteota;Thermoproteia;Thermoproteales;Thermofilaceae;Thermofilum;Thermofilum pendens	80725	80725	t	f	f	473674	473674	Contig	ASM2925888v1	na	PRJNA891685	SAMN31357556	26	473674	Mexico: Guaymas Basin; Gulf of California	2023-03-17	GCA_029258885.1	derived from metagenome	full	S9B7_HD70	hydrothermal vent sediment; anoxic hexadecane-degrading enrichment at 70 degrees Celsius	27.0075 N 111.409 W	0	none	Thermoproteota archaeon	none	na	none	none	none	none	none	none	2023/03/17	0	2056631	none	S9B7_HD70	Max Planck Institute for Marine Microbiology	2056631	d__Archaea;p__Thermoproteota;c__;o__;f__;g__;s__	d__Archaea;x__TACK group;p__Thermoproteota;x__unclassified Thermoproteota;s__Thermoproteota archaeon	0	2098864	none	none	na	2098864	0	JAPDJW000000000.1	2156	26	279465	1	none	none	none	none	none	none	1498	JAPDJW010000001.1	1477	2148	0	93.094	KP091004.1.1473	Archaea;Thermoproteota;Thermoproteia;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	0	19	46	0	Thermoproteota	Thermoprotei	B9-G17 sp003649225
GB_GCA_950062565.1	0	94.96	2.05	General	85.47	0.8	188	p__Euryarchaeota (UID3)	125	0	1404837	94.216703441153	45	910147	61.039857283695596	1491070	GB_GCA_003193925.1	f	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__Thalassarchaeum;s__Thalassarchaeum betae	not type material	none	f	11	11	121261	121261	14890	2	2910	CATLXT010000032.1	14890	1	112	CATLXT010000032.1	2870	4889	0	97.491	KF900931.31194.34056	Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;Incertae Sedis;Incertae Sedis;uncultured marine group II/III euryarchaeote KM3_54_A09	33134	33134	f	f	t	49861	49861	Contig	SRR3962293_bin.22_MetaWRAP_v1.3_MAG	na	PRJEB26121	SAMEA112958465	45	49861	none	2023-05-01	GCA_950062565.1	derived from metagenome	full	SRR3962293_bin.22_MetaWRAP_v1.3_MAG	marine metagenome	none	0	none	uncultured Candidatus Poseidoniales archaeon	none	na	none	none	none	none	none	none	2023/05/01	0	274854	none	SRR3962293_bin.22_MetaWRAP_v1.3_MAG	EMG	274854	d__Archaea;p__Candidatus Thermoplasmatota;c__Candidatus Poseidoniia;o__Candidatus Poseidoniales;f__;g__;s__	d__Archaea;p__Candidatus Thermoplasmatota;c__Candidatus Poseidoniia;o__Candidatus Poseidoniales;x__environmental samples;s__uncultured Candidatus Poseidoniales archaeon	0	1491070	none	none	na	1491070	0	CATLXT000000000.1	1300	45	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	45	0	Thermoplasmatota	Poseidoniia	Thalassarchaeum betae
GB_GCA_003352245.1	0	99.33	0	Specific	99.03	0.97	145	k__Archaea (UID2)	103	0	1540791	91.99900166647659	7	594711	35.50956507408984	1674791	GB_GCA_003352285.1	f	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__PXYB01;s__PXYB01 sp003352285	not type material	none	f	2	2	553967	553967	90948	1	2977	QQVA01000003.1	553967	1	112	QQVA01000001.1	2985	4276	0	92.663	CP003842.947572.950558	Archaea;Thermoproteota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus;Candidatus Nitrosopumilus koreensis AR1	239255	239255	t	f	f	534916	534916	Contig	ASM335224v1	na	PRJNA480846	SAMN09708797	7	534916	Saudi Arabia: Thuwal; RO plant located on Red Sea	2018-08-01	GCA_003352245.1	derived from metagenome	full	LA_CRA_1	biofilm from LA_RO membrane2	22.299926 N 39.116758 E	0	0	Thermoproteota archaeon	none	na	3	none	none	none	none	none	2018/08/01	0	2056631	1	LA_CRA_1	King Abdullah University of Science and Technology	2056631	d__Archaea;p__Thermoproteota;c__;o__;f__;g__;s__	d__Archaea;x__TACK group;p__Thermoproteota;x__unclassified Thermoproteota;s__Thermoproteota archaeon	0	1674791	11	41	na	1674791	0	QQVA00000000.1	1972	7	90948	1	none	none	none	none	none	none	1470	QQVA01000003.1	1472	2427	0	96.467	CP011070.762943.764413	Archaea;Thermoproteota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus;Candidatus Nitrosopumilus adriaticus	0	19	45	0	Thermoproteota	Nitrososphaeria	PXYB01 sp003352285
