accession	ogt	genome_size	gc_content	frac_ilvwygerkp	ratio_charged_polar	trna_gc	phylum	class	species
GCA_038848005	69.0244423579242	1443371.39689579	42.01	0.609391274827752	1.409	63.7782470628058	Thermoproteota	Bathyarchaeia	JAWCNN01 sp038848005
GCA_038848185	66.2526152690002	2203269.8451708	44.57	0.620343670362907	1.404	60.9519217370582	NA	NA	NA
GCA_038848445	62.7666521836888	1624134.48432531	32.24	0.605023452575688	1.384	59.5424037366752	NA	NA	NA
GCA_038848525	69.4109250259639	1709293.37396997	41.31	0.60698852778832	1.375	63.1738666862891	Thermoproteota	Bathyarchaeia	JAWCNN01 sp038848525
GCA_038849525	66.4492959431879	1496849.75034044	30.01	0.616365277133783	1.432	54.9252797145234	Nanobdellota	Nanobdellia	JAWCMS01 sp038849525
GCA_038849555	62.7556969582064	1893775.39846697	46.52	0.591706258827982	1.297	62.9823560557566	Thermoproteota	Bathyarchaeia	JAOAIV01 sp038849555
GCA_038850275	74.5391162229901	1801216.85606061	39.69	0.62357108284318	1.582	60.0199410840444	Halobacteriota	JAWCLZ01	JAWCLZ01 sp038850275
GCA_038850285	70.0070882693195	1526509.01707871	41.41	0.620550933242774	1.594	59.9214796653818	Halobacteriota	JAWCLZ01	JAWCLZ01 sp038850285
GCA_038850485	65.6492791418173	1343483.9289728	31.53	0.618046419193854	1.498	55.3858011696097	Altiarchaeota	Altiarchaeia	JAWAEV01 sp038891095
GCA_038850615	60.4523948375148	1679268.91991183	45.94	0.592661931382057	1.366	61.6849571905192	Nanobdellota	Nanobdellia	JAWAAW01 sp038850615
GCA_038850735	63.7846276268185	1686282.72782626	43.75	0.6029682175512	1.492	60.2673351282957	Thermoplasmatota	Thermoplasmata	JACIVX01 sp038850735
GCA_038851035	49.5193621975667	2925591.11691705	60.43	0.604920961577602	1.407	63.1714338898172	Thermoplasmatota	DTKX01	JAWCLH01 sp038851035
GCA_038851215	62.6291759534459	867710.68716429	38.18	0.605149154901125	1.402	56.0219101281614	Nanobdellota	Nanobdellia	JAWCLD01 sp038851215
GCA_038851605	67.9996262495055	1378305.86840545	39.06	0.615396233429763	1.511	59.5570941167723	NA	NA	NA
GCA_038851755	72.8139436155163	1412882.18000905	62.48	0.661336408614219	1.92	66.6351676642714	Hadarchaeota	Hadarchaeia	WYZ-LMO6 sp038851755
GCA_038851825	79.1576388054343	1486941.13605131	42.68	0.615584844194142	1.424	60.2965653541914	NA	NA	NA
GCA_038851865	59.8889436931651	1427973.73134328	58.73	0.630003835717634	1.827	68.0551988128248	Thermoproteota	Bathyarchaeia	CALIRQ01 sp038847005
GCA_038852245	70.491448431987	1796977.90368272	54.58	0.61054799449152	1.37	67.2031441907888	Thermoproteota	Nitrososphaeria_A	Caldarchaeum sp038890155
GCA_038852285	66.5826816363017	1963526.38205334	48.88	0.625645503775647	1.563	63.1647973232466	Thermoproteota	Bathyarchaeia	JAWCKG01 sp038852285
GCA_038852475	77.5018829261596	1890814.5091225	50.89	0.638443829264635	1.706	65.1505137965317	Thermoproteota	Bathyarchaeia	JAGTRB01 sp018396865
GCA_038852565	63.7121381628333	2143562.88468238	41.19	0.605002021076123	1.354	62.0757016263583	Thermoproteota	Bathyarchaeia	PIYB01 sp018397065
GCA_038853155	77.0422993000415	1606784.39700458	43.27	0.639412987961463	1.375	70.6413285115208	NA	NA	NA
GCA_038853715	77.8761326978194	1671763.94433056	46.97	0.638785103624778	1.652	63.5948107442763	Thermoproteota	Methanomethylicia	JAWCJE01 sp038853715
GCA_038854475	79.4147215659299	1832454.91564863	41.37	0.631476999686597	1.556	64.9708478218634	NA	NA	NA
GCA_038855695	75.4225807231875	2294566.4924816	47.57	0.628667473180161	1.681	61.729618073715	NA	NA	NA
GCA_038856815	75.1695598790256	1777539.1164289	44.9	0.619639029666874	1.552	65.8220878022528	Thermoproteota	Bathyarchaeia	JANXEP01 sp038865865
GCA_038858225	72.5136277668913	1514468.27524576	33.76	0.626729392017432	1.42	58.8752495375507	NA	NA	NA
GCA_038862705	72.141503299182	1846151.15989025	41.38	0.628531157746854	1.478	62.1147830346057	Thermoproteota	EX4484-205	JAAOZP01 sp011363915
GCA_038862835	64.5348439506731	2684861.0427939	47.53	0.623713964327847	1.458	62.6227889840768	NA	NA	NA
GCA_038863035	67.0628959119027	1473445.36016269	39	0.632722942513093	1.316	68.5513976323412	Thermoproteota	Thermoprotei_A	DTCV01 sp038831135
GCA_038866215	81.6982157260054	2464830.91296842	33.66	0.630619427418888	1.385	59.5804245516041	Thermoproteota	Methanomethylicia	CALHIW01 sp038845975
GCA_038867295	84.3742514185262	1749276.23261694	43.68	0.63371746306391	1.641	67.6539243597017	NA	NA	NA
GCA_038867575	65.0833363404169	1428399.36247723	56.56	0.631805623055009	1.831	67.1548588570239	NA	NA	NA
GCA_038867615	77.6484079158773	2311548.38709677	46.26	0.636829445181224	1.495	70.076233701237	Thermoproteota	Thermoprotei_A	AG1 sp038867615
GCA_038867895	81.3927090067472	2066199.4674413	41.95	0.630152426477892	1.561	64.4215512368268	Thermoproteota	Bathyarchaeia	DTEX01 sp038867895
GCA_038867975	84.1487320714821	1758257.30453863	43.57	0.632009450505505	1.625	63.9672817678456	NA	NA	NA
GCA_038868075	72.3521115586433	1893284.2609216	40.07	0.626980653645942	1.48	62.9136222267768	Thermoproteota	Bathyarchaeia	DTEX01 sp038868075
GCA_038868895	65.750505318173	1819644.19717945	26.74	0.641204338517044	1.526	57.3602709764655	NA	NA	NA
GCA_038868995	67.5978330267779	1508213.31194868	45.06	0.589952974072191	1.38	60.4966418505112	Nanobdellota	Nanobdellia	CABMGU01 sp038868995
GCA_038869035	63.3061783253447	1453088.43022155	34.08	0.604150117690632	1.467	54.3738132472819	Nanobdellota	Nanobdellia	JAWCRX01 sp038869035
GCA_038869435	49.5798593721547	2545537.64604068	41.22	0.581210066422975	1.258	59.7445330744458	Thermoproteota	Nitrososphaeria	JAWCSA01 sp038868975
GCA_038869515	51.7169166711486	2216960.79526416	69.16	0.603136773412271	1.57	64.706011862984	Halobacteriota	Syntropharchaeia	JAWCQZ01 sp038869515
GCA_038869735	49.1187576831542	1133876.63503462	40.02	0.59913404905548	1.299	54.3829921329041	Micrarchaeota	Micrarchaeia	JAWCQO01 sp038869735
GCA_038869755	50.6982544605561	1280690.07758269	30.68	0.608237113458396	1.319	53.9990279420071	Nanobdellota	Nanobdellia	JAWCQN01 sp038869755
GCA_038869955	37.360887223046	1776714.09214092	41.49	0.577309016489549	1.199	58.6329128799068	Thermoproteota	Nitrososphaeria	Nitrosotenuis sp038890395
GCA_038869975	36.9248734639922	1853484.89877199	44.94	0.575268316370519	1.214	58.4644017787644	Thermoproteota	Nitrososphaeria	Nitrosotenuis sp038869975
GCA_038870235	68.9247868753436	1385650.01130454	47.71	0.621940016211835	1.536	66.6401502226576	Thermoproteota	Nitrososphaeria_A	Terraquivivens ruidianensis
GCA_038870455	52.224329085605	1175142.08083324	59.92	0.603469340963413	1.704	59.8793573047603	Micrarchaeota	Micrarchaeia	JAWAFC01 sp038870455
GCA_038870575	63.7318100548949	1756529.58314657	41.96	0.604687336414352	1.396	63.5891607105732	Thermoproteota	Bathyarchaeia	DSLH01 sp038873195
GCA_038871175	72.189079009848	2013434.16578731	41.66	0.619806866198276	1.518	64.2606236108197	Thermoproteota	Bathyarchaeia	JAVZIQ01 sp038871175
GCA_038871215	70.0457369771755	1849084.49125952	43.21	0.607087974051795	1.425	63.8759594332822	Thermoproteota	Bathyarchaeia	JAVZLQ01 sp038882955
GCA_038871515	69.5817952599326	1230204.05823685	43.08	0.617986958294519	1.506	60.6983742988587	Micrarchaeota	Micrarchaeia	JAVZHX01 sp038871515
GCA_038871545	63.1788940584838	1535606.8555439	40.84	0.596854573007532	1.287	60.9397400829283	Nanobdellota	Nanobdellia	0-14-0-80-44-23 sp038874135
GCA_038871875	66.7212195986569	2202953.99515738	27.4	0.637801953003867	1.508	57.7939035687651	NA	NA	NA
GCA_038871895	80.7556251032873	1405458.45997974	34.01	0.626496807885716	1.53	58.7834388824232	Thermoproteota	Nitrososphaeria	JACAEJ01 sp038883135
GCA_038872135	74.1659121996381	1163276.30729503	50.3	0.631834641943774	1.737	66.1436341655895	Hadarchaeota	Hadarchaeia	DYTO01 sp038872135
GCA_038872775	74.563186495094	1406906.12703766	35.4	0.62333021146547	1.531	59.1801557028948	NA	NA	NA
GCA_038873395	70.6067820718048	1434354.80093677	45.01	0.624896075767156	1.538	66.912529746272	NA	NA	NA
GCA_038873445	59.6160785701265	979389.484607402	33.22	0.619106868826914	1.477	61.2408929563262	NA	NA	NA
GCA_038874155	67.0132180599181	1443460.74715755	49.94	0.619837519709488	1.575	63.5816505608586	Hadarchaeota	Hadarchaeia	Hadarchaeum sp038871235
GCA_038874215	64.0365563568685	1387808.48722025	45.15	0.609343440817943	1.558	55.9017576186413	Micrarchaeota	Micrarchaeia	JAVZCV01 sp038874215
GCA_038874315	57.8410169973909	1956454.67918977	39.96	0.612555358509948	1.313	61.8496100778962	Thermoproteota	Nitrososphaeria	JACIWG01 sp029776065
GCA_038874355	75.3726264373418	1224606.81114551	24.12	0.636362586004702	1.551	57.969590725254	Nanobdellota	Nanobdellia	JAVZCO01 sp038874355
GCA_038874595	52.7464295562748	1360704.22535211	44	0.590551209243646	1.32	55.4136098964323	Micrarchaeota	Micrarchaeia	CAILAH01 sp038874595
GCA_038874655	60.0736370297835	1889416.60433807	24.51	0.598808315357611	1.248	52.9122050642183	Nanobdellota	Nanobdellia	JAAXVZ01 sp038874655
GCA_038874795	68.0696882715879	1788396.11605054	52.7	0.641520020171228	1.654	71.3706950776958	NA	NA	NA
GCA_038876475	62.1023877210337	1414936.74856247	31.52	0.617778003788505	1.314	62.460764255202	NA	NA	NA
GCA_038877195	58.2346660125488	1956132.36943787	41.86	0.591927326425767	1.199	61.578411057346	Thermoproteota	Nitrososphaeria	JAKAPW01 sp029775965
GCA_038877215	51.6477197936649	1078805.97014925	45.63	0.579936263115376	1.187	58.3328777458256	Micrarchaeota	Micrarchaeia	JAVZDR01 sp038878295
GCA_038877255	47.9547405291163	1321899.20326107	43.78	0.575161643193405	1.116	59.4908813045603	Micrarchaeota	Micrarchaeia	JAGDXZ01 sp038877255
GCA_038877895	57.8653633793217	1482718.00798487	41.22	0.602456812693695	1.213	62.3663169843008	Thermoplasmatota	Thermoplasmata	GCA-001856825 sp038734825
GCA_038878355	80.713739080479	2007388.19875776	32.12	0.625722683832562	1.277	66.6762989331954	Thermoproteota	Thermoprotei_A	Saccharolobus sp038734615
GCA_038878635	54.9461133218383	1725478.94021739	37.43	0.577428705789869	1.119	57.5888091682264	Micrarchaeota	Micrarchaeia	JAVYWU01 sp038877355
GCA_038878695	68.7141738654187	1124555.19611808	59.77	0.646627675870773	1.84	73.1367592234302	Thermoproteota	Thermoprotei_A	JAVZVD01 sp038878695
GCA_038879535	80.0810136775516	1458516.86823679	45.05	0.642347507525182	1.412	71.1717289406033	NA	NA	NA
GCA_038879695	82.241947863545	1858489.96397324	45.68	0.63901961176306	1.434	71.3140167957059	Thermoproteota	Thermoprotei_A	DRZP01 sp030550455
GCA_038879735	81.655619600958	1629998.99102008	38.7	0.649575074959156	1.426	68.7020373357796	Thermoproteota	Thermoprotei_A	DTCV01 sp020832985
GCA_038879815	85.6803670893844	1455328.83642496	39.5	0.646445035829965	1.586	69.5788710873303	Thermoproteota	Thermoprotei_A	WYEN01 sp038881635
GCA_038880195	55.0396592550104	1614076.1108667	42.5	0.590203353848732	1.432	61.0072644899825	Thermoproteota	Nitrososphaeria	Nitrosocaldus tengchongensis
GCA_038880555	77.937669038478	1961084.83693825	44.39	0.617332925881492	1.526	65.0245949885006	Thermoproteota	Bathyarchaeia	JAGTQI01 sp038880555
GCA_038880655	56.938655574175	1866260.36298454	43.52	0.6135222452208	1.373	63.5236390815154	NA	NA	NA
GCA_038880715	69.7682309335063	1473456.00535296	30.71	0.631710404672858	1.479	59.0075010417213	NA	NA	NA
GCA_038881595	55.1001410048703	1222676.37540453	32.52	0.605523370370203	1.353	56.8136531364838	Micrarchaeota	Micrarchaeia	DTQF01 sp038881595
GCA_038881875	72.18753209601	1783296.80578223	43.07	0.615789461856703	1.505	65.558347046122	NA	NA	NA
GCA_038881895	64.8312820337569	1931024.79338843	35.75	0.619794395166832	1.272	65.85699955418	Thermoproteota	Thermoprotei	JAVZOV01 sp038881895
GCA_038882975	76.0856894742141	1596076.03454076	44.57	0.61805443376241	1.553	64.8174398943921	Thermoproteota	Bathyarchaeia	JAGTQI01 sp038882975
GCA_038883335	52.8709123833604	1300506.74598959	48.07	0.619967638459136	1.518	63.2074590602512	Thermoproteota	Bathyarchaeia	JAVZMI01 sp038883335
GCA_038883475	73.9155320197422	1574643.69158879	43.44	0.613532487155482	1.511	63.4519930743643	Thermoproteota	Bathyarchaeia	JAVZLH01 sp038883475
GCA_038883485	62.7440313890694	2346218.38808792	47.11	0.629708548184438	1.663	62.5007128970185	Thermoproteota	Bathyarchaeia	JAGTQN01 sp038850515
GCA_038883515	74.2637582746708	1271670.17839584	33.72	0.618258634926963	1.458	58.8687311121631	NA	NA	NA
GCA_038883575	70.8833970325767	1834175.81174341	42.28	0.612793839777322	1.464	64.9274633708564	Thermoproteota	Bathyarchaeia	JAVZNZ01 sp038882575
GCA_038883715	76.0549564112664	1687205.67735395	44.86	0.618401952856203	1.55	64.7468522319579	NA	NA	NA
GCA_038884455	51.4194621942343	1840116.6558652	38.98	0.572624661233161	1.067	59.3129687289008	Thermoplasmatota	E2	JAWABU01 sp038884455
GCA_038884575	62.8901335035752	1506468.43019888	48.03	0.591627311833388	1.46	61.5421147423197	NA	NA	NA
GCA_038884615	59.8521294885986	1804155.35035307	37.66	0.589673313801468	1.259	51.9502032108028	Nanobdellota	Nanobdellia	JAWABL01 sp038884615
GCA_038884635	65.2927589800445	1544792.39070788	44.55	0.59579870371519	1.38	61.8678739909012	Nanobdellota	Nanobdellia	JAWAAW01 sp038884975
GCA_038884755	47.1001823802116	1260246.15803074	51.29	0.577452064497011	1.293	56.0337339161352	Micrarchaeota	Micrarchaeia	UBA10210 sp038884755
GCA_038884815	65.6996355508574	1845426.12504978	38.9	0.595561631565921	1.352	56.1614153862465	Nanobdellota	Nanobdellia	JAWABC01 sp038884815
GCA_038885615	62.5573696050281	1337636.6674624	30.71	0.625028425071511	1.6	59.0937332061293	Nanobdellota	Nanobdellia	CAKZRD01 sp038885615
GCA_038885635	68.3150768460816	1948920.20412897	54.63	0.610182049110923	1.363	67.3081820514047	Thermoproteota	Nitrososphaeria_A	Caldarchaeum sp038740895
GCA_038885715	67.2324407448273	1879029.91015581	49.1	0.609171136178391	1.371	66.7192984739884	NA	NA	NA
GCA_038886115	62.3543962852292	1429232.08640674	33.87	0.601055742987456	1.375	55.8676200272542	Micrarchaeota	Micrarchaeia	JAVZJR01 sp038870635
GCA_038886195	77.2243103226219	1409096.069869	30.88	0.616648224054362	1.465	58.9830371673883	Nanobdellota	Nanobdellia	JAVZYK01 sp038886195
GCA_038886475	63.517059299402	2042770.56277056	45.61	0.592805628069554	1.31	63.02176848838	Thermoproteota	Bathyarchaeia	JAOAIV01 sp038848695
GCA_038886545	60.6596535786152	1087021.11708109	30.28	0.60662802069945	1.3	57.3641356018954	NA	NA	NA
GCA_038887275	85.3609941622936	1814160.91954023	37.68	0.648270881574334	1.63	63.7214314642367	Thermoproteota	Nitrososphaeria_A	Geocrenenecus dongiae
GCA_038887295	56.1706867160764	1149978.77421067	44.81	0.584012658180274	1.294	58.1106066378961	Micrarchaeota	Micrarchaeia	JAOAKI01 sp038887295
GCA_038887375	78.3491490526074	1314350.14393859	46.33	0.63753222417192	1.452	70.465916659589	Thermoproteota	Thermoprotei_A	Thermosphaera sp038827615
GCA_038887515	81.1863373747747	1300294.41419641	44.63	0.63168818644241	1.592	67.8504158841449	Thermoproteota	Methanomethylicia	WYZ-LMO8 sp038887515
GCA_038887775	83.0387386393405	1425698.09557191	38.9	0.639206047000654	1.422	70.05070959739	NA	NA	NA
GCA_038887895	87.559816441944	1458269.1689008	39.39	0.630691536825586	1.802	67.2203752324423	NA	NA	NA
GCA_038888395	69.8034299123419	1365594.68199784	29.82	0.615022663500971	1.398	61.5623299815717	Nanobdellota	Nanobdellia	JAWBMQ01 sp038825875
GCA_038888655	81.5838300406559	1917427.10669657	32.28	0.624398195755819	1.414	64.3022285049384	Thermoproteota	Methanomethylicia	Culexarchaeum sp038727515
GCA_038888855	66.7749596427691	1333711.06337272	43.16	0.62491050689985	1.39	69.0226475359349	NA	NA	NA
GCA_038888995	81.7019319353662	1641252	46.92	0.630880299916864	1.826	66.8828511994423	NA	NA	NA
GCA_038889235	83.291282999903	2192858.31202046	48.24	0.633752007107402	1.699	62.2855947752387	Asgardarchaeota	Jordiarchaeia	DTBI01 sp038889235
GCA_038889635	86.221984204716	1566087.00123406	45.14	0.63555888391658	1.676	68.1332430461034	NA	NA	NA
GCA_038890115	66.5154546064174	1175114.20230122	40.96	0.611174020402564	1.474	59.449869241234	Nanobdellota	Nanobdellia	JAWADY01 sp038891615
GCA_038890615	61.6454515894962	1313910.20661799	44.33	0.611251673204738	1.538	62.1568396740813	Micrarchaeota	Micrarchaeia	JAWAFI01 sp038890615
GCA_038890745	72.0015613505476	1241872.48995984	40.81	0.622334693877551	1.607	57.0369418504713	Micrarchaeota	Micrarchaeia	JAWAFD01 sp038890745
GCA_038890785	59.7546174320429	2007036.990279	44.43	0.594109216851282	1.327	55.8280917385901	Micrarchaeota	Micrarchaeia	JAVZJR01 sp038851325
GCA_038890815	57.5144524576514	1302787.7900428	57.38	0.600777838239478	1.584	60.3438555292496	Micrarchaeota	Micrarchaeia	JAWAFC01 sp038890815
GCA_038890875	74.1551387331595	1399725.46328071	31.9	0.623402586366558	1.525	61.2045572435492	Nanobdellota	Nanobdellia	JAWAFA01 sp038890875
GCA_038891035	54.6298605137926	1078058.29118978	42.4	0.583775815948653	1.277	58.3366345935041	Micrarchaeota	Micrarchaeia	JAOAKI01 sp038891035
GCA_038891235	51.9390527982443	2186193.46863088	42.82	0.599309485716708	1.273	58.6619719366321	Thermoplasmatota	Thermoplasmata	SKW197 sp038874435
GCA_038891535	66.4511475563004	2081613.26842522	50.57	0.610024454407351	1.361	67.3697653498446	Thermoproteota	Nitrososphaeria_A	Caldarchaeum sp038896555
GCA_038892375	81.4047947117827	1455399.10813824	53.71	0.640659789468137	1.881	68.2312290189946	Thermoproteota	Nitrososphaeria_A	Wolframiiraptor sinensis
GCA_038893675	87.4123855748134	1787053.54280218	41.21	0.623605425137456	1.411	70.0149120249046	NA	NA	NA
GCA_038893995	54.116938206755	2604760.99854472	53.64	0.586331895439295	1.242	61.2421320944436	Asgardarchaeota	Thorarchaeia	JAWAQK01 sp038893995
GCA_038894155	45.6156269312624	1208912.44601492	32.86	0.597211348333837	1.292	57.0683615816477	Iainarchaeota	Iainarchaeia	UBA10205 sp038895675
GCA_038894255	62.5684895230082	1727190.18240343	45.77	0.595009115389118	1.346	62.5633444387711	Thermoproteota	Bathyarchaeia	JAWAPV01 sp038894255
GCA_038894315	60.1241359476745	1266139.22356091	27.6	0.630122196243306	1.638	58.7412072366757	Nanobdellota	Nanobdellia	CAKZRD01 sp038886595
GCA_038894475	71.3326844336906	1393994.74513925	45.05	0.631713165993216	1.417	69.9464359982418	Thermoproteota	Thermoprotei_A	WYEQ01 sp009904015
GCA_038894495	94.1743151613998	1359773.06420344	38.26	0.640501013400213	1.401	69.9184227174011	Thermoproteota	Thermoprotei_A	UBA285 sp038894495
GCA_038894875	86.0807911283854	1203169.69764588	59.86	0.643443851549853	1.938	68.62651993963	Thermoproteota	Methanomethylicia	JAOAKM01 sp038894875
GCA_038895115	84.6666629248527	1164600	39.91	0.641095626939253	1.973	67.2899022283992	NA	NA	NA
GCA_038895375	79.166822058346	1228568.40769719	34.37	0.622778641844622	1.619	58.4802246716082	Nanobdellota	Nanobdellia	JANXDM01 sp038895375
GCA_038895395	62.5104946746829	1199589.75057926	36.64	0.603701447709677	1.41	60.8076340368797	Iainarchaeota	Iainarchaeia	DTGL01 sp038895395
GCA_038895415	94.8566822835863	2158417.71471568	58.22	0.633983348306276	1.716	69.8445607420217	Thermoproteota	Thermoprotei	Pyrobaculum sp032249215
GCA_038895475	57.1356802205222	1630305.63324011	28.34	0.601929841683392	1.308	53.3502021556392	Nanobdellota	Nanobdellia	UBA9642 sp038895475
GCA_038895815	84.5663852316715	1639971.26742577	41.22	0.631762341333391	1.775	66.3576378402996	NA	NA	NA
GCA_038896155	87.9147970304654	1882342.71223282	58.03	0.641511014142941	1.749	70.6237977688174	NA	NA	NA
GCA_038896455	58.2100033998975	1522526.61307843	41.85	0.592806896161167	1.458	61.281882457062	NA	NA	NA
GCA_038896535	43.6927588555307	1267560.27651324	31.85	0.599404601529132	1.4	61.7730639039324	Micrarchaeota	Micrarchaeia	J096 sp038896535
GCA_038897095	76.0472335232991	1704278.78507911	55.52	0.641182383129246	1.602	66.4000745861281	Hadarchaeota	Hadarchaeia	JAWBSP01 sp038842485
GCA_038897115	84.6709027371438	2756024.65505542	43.94	0.642245391347622	1.533	69.8958889972188	Thermoproteota	Thermoprotei_A	AG1 sp038897115
